precinct candidate race income
 33   1   1   3
 33   4   1   3
 33   3   2   5
 33   3   2   3
 33   3   2   3
 33   3   1   3
 33   1   3   4
 33   1   1   0
 33   3   1   3
 33   1   1   0
 33   1   1   4
 33   3   1   5
 33   3   4   2
 33   3   2   6
 33   1   1   4
 33   4   1   3
 11   1   1   5
 11   3   1   4
 11   3   1   3
 11   3   1   6
 11   1   1   4
 11   3   1   4
 11   4   1   6
 11   3   1   7
 11   3   1   6
 11   1   1   8
 11   1   1   3
 11   1   1   0
 11   3   1   0
 11   3   1   2
 11   3   1   4
 11   3   5   0
 11   5   1   1
 11   3   1   8
 11   3   1   4
 11   3   1   5
 11   3   1   5
 11   3   1   0
 11   3   1   8
 11   3   1   0
 11   1   1   5
 11   3   1   6
 11   1   1   4
 11   3   1   8
 11   3   1   0
 11   1   1   4
 11   3   1   0
 11   3   1   8
 11   3   4   7
 11   4   1   4
 11   3   1   4
 11   3   1   0
 11   3   1   4
 11   3   2   6
 11   3   1   5
 11   3   2   3
 11   3   1   6
 11   3   1   5
 11   3   1   6
 11   1   1   4
 11   1   1   5
 11   3   1   6
 11   3   1   8
 11   3   2   3
 11   3   1   6
 11   3   1   7
 11   1   1   6
 11   3   1   6
 11   3   1   3
 11   1   1   3
 11   3   1   5
 82   3   1   4
 82   3   1   3
 82   3   1   4
 82   1   2   0
 82   3   0   0
 82   1   1   4
 82   3   1   3
 82   3   3   3
 82   1   3   2
 82   3   1   1
 82   3   1   2
 82   3   2   1
 82   3   1   1
 82   1   1   2
 82   3   2   3
 82   1   3   4
 82   1   2   2
 82   1   2   5
 82   3   1   4
 82   3   1   1
 82   3   1   1
 82   3   1   4
 82   1   2   5
 82   3   1   2
 82   3   1   4
 82   3   1   4
 82   3   1   2
 82   3   0   4
 82   3   1   5
 82   4   1   5
 82   3   2   3
 82   3   1   4
 82   1   3   5
 82   1   2   1
 82   1   1   4
 82   1   1   5
 82   3   2   5
 82   3   1   4
 82   3   1   2
 82   1   1   1
 82   3   1   0
 82   5   1   2
 82   3   1   3
 82   3   1   3
 82   3   4   5
 82   1   2   3
 82   1   2   3
 82   3   1   0
 82   3   1   3
 82   3   5   1
 82   3   1   4
 82   3   2   2
 82   3   1   5
 82   3   2   0
 82   3   1   2
 82   3   1   2
 82   1   2   3
 82   3   2   5
 82   3   5   1
 82   3   5   1
 82   5   1   2
 82   3   0   0
 82   1   2   6
 82   3   1   4
 63   3   1   2
 63   1   3   1
 63   1   5   1
 63   3   1   2
 63   1   3   1
 63   1   3   2
 63   3   1   3
 63   3   1   5
 63   3   1   0
 63   1   4   3
 63   1   2   3
 63   1   3   2
 63   3   1   1
 63   3   1   5
 63   3   4   3
 63   5   1   2
 63   3   1   2
 63   3   1   4
 63   3   1   2
 63   1   3   2
 63   3   1   0
 63   3   1   5
 63   1   3   1
 63   1   3   0
 63   1   1   1
 63   3   2   0
 63   3   4   3
 63   3   4   5
 63   1   1   3
 63   3   4   3
 63   3   1   3
 63   3   1   1
 63   1   3   4
 63   1   3   3
 63   2   3   2
 63   1   3   8
 63   3   2   4
 63   3   2   1
 63   1   1   2
 63   1   0   4
 63   1   2   2
 63   1   3   2
 63   3   1   1
 63   3   2   1
 63   3   1   2
 63   1   3   3
 63   3   1   2
 63   1   3   3
 63   1   3   1
 63   1   3   2
 63   3   1   3
 32   3   1   8
 32   3   1   6
 32   3   1   5
 32   3   1   1
 32   3   1   1
 32   3   1   0
 32   3   1   7
 32   4   1   2
 32   3   1   1
 32   3   2   8
 32   3   1   3
 32   3   1   2
 32   3   1   4
 32   1   1   5
 32   3   1   3
 32   1   1   1
 32   3   1   1
 32   3   1   4
 32   3   1   4
 32   5   1   6
 32   1   1   2
 32   3   1   1
 32   2   1   0
 32   2   1   0
 32   3   1   2
 32   3   1   2
 32   3   1   2
 32   1   1   2
 32   3   1   1
 32   3   1   2
 32   3   4   2
 32   1   1   6
 32   3   1   1
 32   3   1   2
 32   3   1   2
 32   3   1   8
 32   1   2   4
 32   1   5   2
 32   1   1   5
 32   1   2   5
 32   3   2   1
 32   1   1   1
 32   1   1   3
 32   3   2   1
 32   3   1   2
 32   5   2   8
 32   3   2   5
 32   3   1   3
 32   3   2   3
 32   1   1   3
 32   3   1   4
 32   3   1   1
 32   1   1   3
 32   3   1   1
 32   1   1   6
 32   1   1   7
 32   1   1   3
 32   1   1   2
 32   1   1   2
 32   5   1   2
 32   5   1   3
 32   1   3   1
 15   1   2   4
 15   3   1   8
 15   3   1   6
 15   3   2   3
 15   3   1   4
 15   1   1   3
 15   1   1   4
 15   3   4   3
 15   1   2   4
 15   3   1   8
 15   3   1   6
 15   3   2   3
 15   3   1   4
 15   1   1   3
 15   1   1   4
 15   3   4   3
 15   1   1   2
 15   3   1   2
 15   1   3   8
 15   3   2   4
 15   3   2   4
 15   3   1   8
 15   1   3   6
 15   3   1   4
 15   3   1   6
 15   5   1   1
 15   1   3   4
 15   3   1   7
 15   3   2   5
 15   3   2   0
 15   3   1   4
 15   3   2   7
 15   1   3   8
 15   1   2   8
 15   1   3   3
 15   3   1   1
 15   3   1   4
 15   3   1   4
 15   3   1   5
 15   1   2   3
 15   1   1   4
 15   3   1   6
 15   1   3   2
 15   3   1   5
 15   3   1   4
 15   3   1   5
 15   5   1   8
 15   3   4   6
 15   3   4   0
 15   3   4   0
 15   3   4   6
 15   3   4   0
 15   3   1   1
 15   1   3   2
 15   1   3   5
 15   3   1   6
 15   3   1   7
 15   3   1   3
 15   1   3   7
 15   1   3   7
 15   1   3   4
 15   1   1   3
 15   1   2   4
 15   3   1   8
 15   3   1   4
 15   1   2   8

